seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,selected_agent_ids,reputation_weights,final_optimization_weights,final_contribution_weights,rounds_executed,converged,stop_reason,final_eta_used,updates_accepted,gate_triggers,final_target_error,final_evaluation_loss,final_consistency_l1,selected_poison_weight,stage3_requests,contribution_requests,payment_status,paid_total
16,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[8, 10, 2]","[0.36554068381743127, 0.30588194063743335, 0.32857737554513533]","[0.3479623368317728, 0.33231396382018863, 0.31972369934803857]","[0.34819477065251964, 0.33229776750505907, 0.3195074618424214]",6,True,fixed_point_tolerance,0.5,6,0,0.016740079905938288,0.010727391888697943,0.0009297352829870653,0.0,1296,720,ok,10.0
16,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[8, 10, 2]","[0.36554068381743127, 0.30588194063743335, 0.32857737554513533]","[0.3481953704679407, 0.3322977257090779, 0.31950690382298136]","[0.3481953704679407, 0.3322977257090779, 0.31950690382298136]",2,True,fixed_point_tolerance,1.0,2,0,0.01674149128022062,0.010728519409894943,1.3145733559594142e-05,0.0,444,240,ok,10.0
17,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[19, 14, 15]","[0.43312189581145044, 0.31999163326538566, 0.24688647092316396]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22229446916798518, 0.12814883703742777, 0.6495566937945871]",1,False,no_update_baseline,0.0,0,0,0.02214459596669327,0.014301481967171034,0.6324467209225075,0.0,261,417,ok,10.0
17,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[19, 14, 15]","[0.43312189581145044, 0.31999163326538566, 0.24688647092316396]","[0.15069244052756925, 0.007360066084626575, 0.8419474933878042]","[0.15028780620115928, 0.006666666666666667, 0.8430455271321741]",20,False,max_rounds,0.3,20,0,0.035514594410218314,0.019889356568455696,0.0021960674887397747,0.0,4725,8340,ok,10.0
17,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[19, 14, 15]","[0.43312189581145044, 0.31999163326538566, 0.24688647092316396]","[0.15033652364331623, 0.006751240196028125, 0.8429122361606556]","[0.15028780620115928, 0.006666666666666667, 0.8430455271321741]",13,True,fixed_point_tolerance,0.5,13,0,0.035514594410218314,0.019889356568455696,0.0005331638860736803,0.0,3027,5421,ok,10.0
17,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[19, 14, 15]","[0.43312189581145044, 0.31999163326538566, 0.24688647092316396]","[0.15028780620115928, 0.006666666666666667, 0.8430455271321741]","[0.15028780620115928, 0.006666666666666667, 0.8430455271321741]",3,True,fixed_point_tolerance,1.0,3,0,0.035514594410218314,0.019889356568455696,7.435460583102294e-05,0.0,708,1251,ok,10.0
18,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[8, 10, 6]","[0.45959297867582394, 0.28565078512786485, 0.2547562361963112]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6122476027739167, 0.1288161550711156, 0.2589362421549677]",1,False,no_update_baseline,0.0,0,0,0.011424449820495397,0.0025246466199556985,0.5578285388811667,0.0,99,39,ok,10.0
18,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[8, 10, 6]","[0.45959297867582394, 0.28565078512786485, 0.2547562361963112]","[0.6960505638754259, 0.06736664526699213, 0.23658279085758202]","[0.697030626546364, 0.0666480027522781, 0.23632137070135784]",20,False,max_rounds,0.3,20,0,0.010048900753920675,0.0028961002826690674,0.001960125341876409,0.0,4161,780,ok,10.0
18,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[8, 10, 6]","[0.45959297867582394, 0.28565078512786485, 0.2547562361963112]","[0.6969021368866767, 0.06674221931096422, 0.23635564380235916]","[0.6970335832376137, 0.06664583472354091, 0.23632058203884543]",13,True,fixed_point_tolerance,0.5,13,0,0.01004888586697783,0.00289611021677653,0.0005257854037480497,0.0,2886,507,ok,10.0
18,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[8, 10, 6]","[0.45959297867582394, 0.28565078512786485, 0.2547562361963112]","[0.6970298873810631, 0.0666485447539546, 0.23632156786498237]","[0.6970298873810631, 0.0666485447539546, 0.23632156786498237]",3,True,fixed_point_tolerance,1.0,3,0,0.01004891123268603,0.002896097799142202,2.956667213116493e-06,0.0,510,117,ok,10.0
19,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[10, 8, 18]","[0.3984081239269777, 0.3523335035096514, 0.2492583725633708]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1563417987701628, 0.21282528991232808, 0.6308329113175091]",1,False,no_update_baseline,0.0,0,0,0.022678107423880434,0.011140599846839905,0.5949991559683515,0.0,237,39,ok,10.0
19,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[10, 8, 18]","[0.3984081239269777, 0.3523335035096514, 0.2492583725633708]","[0.007659449377363897, 0.010859422504235133, 0.9814811281184009]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",20,False,max_rounds,0.3,20,0,0.020278233119318756,0.0243330883483092,0.010371077096531452,0.0,4512,780,ok,10.0
19,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[10, 8, 18]","[0.3984081239269777, 0.3523335035096514, 0.2492583725633708]","[0.006685927537585007, 0.006896118808616798, 0.9864179536537983]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",16,True,fixed_point_tolerance,0.5,16,0,0.020278242087790943,0.024333074688911438,0.0009948520514739354,0.0,3387,624,ok,10.0
19,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[10, 8, 18]","[0.3984081239269777, 0.3523335035096514, 0.2492583725633708]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",3,True,fixed_point_tolerance,1.0,3,0,0.020278242087790943,0.024333074688911438,0.0,0.0,684,117,ok,10.0
20,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[17, 11, 10]","[0.4483165027008619, 0.28458531095705364, 0.2670981863420845]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.036718130724596745, 0.9566152026087367, 0.006666666666666667]",1,False,no_update_baseline,0.0,0,0,0.003687130118014359,0.011514739443858465,1.2465637385508066,0.0,93,507,ok,10.0
20,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[17, 11, 10]","[0.4483165027008619, 0.28458531095705364, 0.2670981863420845]","[0.00705371143986824, 0.9859072579840763, 0.007039030576055525]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",20,False,max_rounds,0.3,20,0,0.024342036029225245,0.018268395215272903,0.001518817365180821,0.0,3663,10140,ok,10.0
20,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[17, 11, 10]","[0.4483165027008619, 0.28458531095705364, 0.2670981863420845]","[0.006753756054050602, 0.9864998246751161, 0.006746419270833334]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",12,True,fixed_point_tolerance,0.5,12,0,0.024342007788589637,0.01826837534705798,0.0006673679662023892,0.0,2193,6084,ok,10.0
20,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[17, 11, 10]","[0.4483165027008619, 0.28458531095705364, 0.2670981863420845]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]","[0.006666666666666667, 0.9866666666666667, 0.006666666666666667]",3,True,fixed_point_tolerance,1.0,3,0,0.024342083865162234,0.01826842998464902,0.0,0.0,513,1521,ok,10.0
21,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[2, 9, 10]","[0.40623913667891914, 0.36194171975397477, 0.23181914356710612]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.20922751995093491, 0.006666666666666668, 0.7841058133823985]",1,False,no_update_baseline,0.0,0,0,0.023951257892143474,0.017984855299194653,0.9015449600981302,0.0,255,408,ok,10.0
21,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[2, 9, 10]","[0.40623913667891914, 0.36194171975397477, 0.23181914356710612]","[0.007551712326590854, 0.007207620503823898, 0.9852406671695852]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",20,False,max_rounds,0.3,20,0,0.060085749303219416,0.02960630568365256,0.0028519989941628602,0.0,4047,8160,ok,10.0
21,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[2, 9, 10]","[0.40623913667891914, 0.36194171975397477, 0.23181914356710612]","[0.0067991881568907255, 0.006742939379032295, 0.986457872464077]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",13,True,fixed_point_tolerance,0.5,13,0,0.06008570437407457,0.02960626098016898,0.0008351768103587306,0.0,2556,5304,ok,10.0
21,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[2, 9, 10]","[0.40623913667891914, 0.36194171975397477, 0.23181914356710612]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",3,True,fixed_point_tolerance,1.0,3,0,0.060085749303219416,0.02960630568365256,0.0,0.0,642,1224,ok,10.0
22,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[1, 19, 6]","[0.3883730512755489, 0.3242492465842478, 0.28737770214020336]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2515515300094418, 0.7290183376973677, 0.019430132293190523]",1,False,no_update_baseline,0.0,0,0,0.008413969116944697,0.011623198787371317,0.7913700087280686,0.0,261,75,ok,10.0
22,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[1, 19, 6]","[0.3883730512755489, 0.3242492465842478, 0.28737770214020336]","[0.2516167717824603, 0.7287026783429353, 0.01968054987460434]","[0.25155152323239716, 0.7290183704867518, 0.019430106280851202]",20,True,fixed_point_tolerance,0.3,20,0,0.00841401281175802,0.011623206237951914,0.0009019775537608896,0.0,4527,1500,ok,10.0
22,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[1, 19, 6]","[0.3883730512755489, 0.3242492465842478, 0.28737770214020336]","[0.25159144891694135, 0.7288251979957939, 0.01958335308726483]","[0.2515515119373202, 0.7290184251357371, 0.01943006292694274]",11,True,fixed_point_tolerance,0.5,11,0,0.008413944842755372,0.011623218655586243,0.0007729085597728454,0.0,2484,825,ok,10.0
22,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[1, 19, 6]","[0.3883730512755489, 0.3242492465842478, 0.28737770214020336]","[0.2515515232323971, 0.7290183704867517, 0.0194301062808512]","[0.25155152323239716, 0.7290183704867518, 0.019430106280851202]",2,True,fixed_point_tolerance,1.0,2,0,0.00841401281175802,0.011623206237951914,6.557876806520535e-08,0.0,495,150,ok,10.0
23,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[3, 18, 5]","[0.36609480630527397, 0.3196368032667526, 0.31426839042797344]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34945058224691683, 0.010730739512106449, 0.6398186782409767]",1,False,no_update_baseline,0.0,0,0,0.008365733889928118,0.002972679833571116,0.6452051876424538,0.0,120,48,ok,10.0
23,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[3, 18, 5]","[0.36609480630527397, 0.3196368032667526, 0.31426839042797344]","[0.34793246407521566, 0.0072938375281475405, 0.6447736983966368]","[0.34923329328714287, 0.006666666666666667, 0.6441000400461905]",20,False,max_rounds,0.3,20,0,0.004136720308452357,0.003968345622221629,0.0026016584238543793,0.0,3792,960,ok,9.999999999999998
23,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[3, 18, 5]","[0.36609480630527397, 0.3196368032667526, 0.31426839042797344]","[0.3480597210522194, 0.006950909089518662, 0.644989369858262]","[0.34951099898768634, 0.009521439005118131, 0.6409675620071956]",20,False,max_rounds,0.5,20,0,0.005464632159100646,0.003195814788341522,0.008043615702132852,0.0,3861,960,ok,10.0
23,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[3, 18, 5]","[0.36609480630527397, 0.3196368032667526, 0.31426839042797344]","[0.34745123225952423, 0.006666666666666667, 0.6458821010738091]","[0.34745123225952423, 0.006666666666666667, 0.6458821010738091]",4,True,fixed_point_tolerance,1.0,4,0,0.0023409713910122476,0.005022366841634114,5.099661476437589e-08,0.0,927,192,ok,10.0
24,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[13, 20, 7]","[0.4572396236279282, 0.2299679008300801, 0.3127924755419918]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1306562768478162, 0.5516706824445973, 0.3176730407075867]",1,False,no_update_baseline,0.0,0,0,0.024665088115151446,0.0026645070562760034,0.4366746982225277,0.0,144,615,ok,10.0
24,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[13, 20, 7]","[0.4572396236279282, 0.2299679008300801, 0.3127924755419918]","[0.10909042081302145, 0.5749028722128985, 0.3160067069740801]","[0.084438356596638, 0.6014597328880013, 0.31410191051536085]",20,False,max_rounds,0.3,20,0,0.025013174100804392,0.009739947194854418,0.05311372135020549,0.0,5979,12300,ok,10.0
24,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[13, 20, 7]","[0.4572396236279282, 0.2299679008300801, 0.3127924755419918]","[0.09494755593065558, 0.5901385169415123, 0.31491392712783217]","[0.11675358401768855, 0.5666475976942775, 0.316598818288034]",20,False,max_rounds,0.5,20,0,0.023126220295329514,0.005110415940483411,0.046981838494469574,0.0,6156,12300,ok,10.0
24,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[13, 20, 7]","[0.4572396236279282, 0.2299679008300801, 0.3127924755419918]","[0.08519833212624142, 0.6006410361622823, 0.3141606317114763]","[0.1141735867597423, 0.5694269441668496, 0.31639946907340816]",20,False,max_rounds,1.0,20,0,0.023243941638256604,0.005530179167787234,0.06242818399086543,0.0,6528,12300,ok,10.0
25,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[9, 19, 20]","[0.3675861669249263, 0.3532777682294573, 0.2791360648456166]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.019531375441394914, 0.008525486309761835, 0.9719431382488433]",1,False,no_update_baseline,0.0,0,0,0.003103261429465407,0.009039750633140406,1.2772196098310198,0.0,126,120,ok,10.0
25,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[9, 19, 20]","[0.3675861669249263, 0.3532777682294573, 0.2791360648456166]","[0.01658125310190254, 0.0070429363978536845, 0.9763758105002438]","[0.016271962712032857, 0.006666666666666667, 0.9770613706213005]",20,False,max_rounds,0.3,20,0,0.0028246331422267026,0.009623652634521326,0.0013711202421133935,0.0,3150,2400,ok,10.0
25,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[9, 19, 20]","[0.3675861669249263, 0.3532777682294573, 0.2791360648456166]","[0.016353539569751024, 0.006746873084222761, 0.9768995873460262]","[0.016295517869475598, 0.006666666666666667, 0.9770378154638578]",12,True,fixed_point_tolerance,0.5,12,0,0.002813198985243002,0.009619492727021376,0.000552912471326117,0.0,1935,1440,ok,10.0
25,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[9, 19, 20]","[0.3675861669249263, 0.3532777682294573, 0.2791360648456166]","[0.01631456421656404, 0.006666666666666667, 0.9770187691167693]","[0.01631456421656404, 0.006666666666666667, 0.9770187691167693]",3,True,fixed_point_tolerance,1.0,3,0,0.0028039222911205256,0.009616128789881865,0.0004150061096914598,0.0,396,360,ok,10.0
26,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[10, 14, 16]","[0.35936896272190333, 0.36784069323264207, 0.2727903440454546]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46191418409616, 0.5227825164097726, 0.015303299494067531]",1,False,no_update_baseline,0.0,0,0,0.036021762185839634,0.006432494740389909,0.6360600676785317,0.0,282,435,ok,9.999999999999998
26,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[10, 14, 16]","[0.35936896272190333, 0.36784069323264207, 0.2727903440454546]","[0.465250316146182, 0.5277627897206926, 0.006986894133125485]","[0.46537469428229733, 0.527958639051036, 0.006666666666666667]",20,True,fixed_point_tolerance,0.3,20,0,0.013901919589073941,0.013818128500133753,0.000914935618453779,0.0,4014,8700,ok,10.0
26,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[10, 14, 16]","[0.35936896272190333, 0.36784069323264207, 0.2727903440454546]","[0.465297056787322, 0.5278298498169426, 0.00687309339573536]","[0.465374465654046, 0.5279588676792873, 0.006666666666666667]",11,True,fixed_point_tolerance,0.5,11,0,0.01388490620513494,0.013820950097093979,0.0008257069162747937,0.0,2973,4785,ok,10.0
26,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[10, 14, 16]","[0.35936896272190333, 0.36784069323264207, 0.2727903440454546]","[0.46537491744882387, 0.5279584158845094, 0.006666666666666667]","[0.46537491744882387, 0.5279584158845094, 0.006666666666666667]",3,True,fixed_point_tolerance,1.0,3,0,0.013894697897871566,0.013815374268839756,8.845428905157604e-05,0.0,636,1305,ok,10.0
27,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[5, 13, 14]","[0.3674759152413462, 0.2800519508443133, 0.35247213391434046]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.023627933412901515, 0.006666666666666667, 0.9697053999204318]",1,False,no_update_baseline,0.0,0,0,0.005495941476294064,0.008671605959534645,1.2727441331741969,0.0,237,75,ok,10.0
27,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[5, 13, 14]","[0.3674759152413462, 0.2800519508443133, 0.35247213391434046]","[0.007100896546084063, 0.0070390305760555235, 0.9858600728778604]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",20,False,max_rounds,0.3,20,0,0.009055884462085828,0.012375143046180407,0.0016131875776125727,0.0,4170,1500,ok,10.0
27,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[5, 13, 14]","[0.3674759152413462, 0.2800519508443133, 0.35247213391434046]","[0.006806944311073455, 0.0067696655046939405, 0.9864233901842326]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",12,True,fixed_point_tolerance,0.5,12,0,0.009055913936823146,0.012375151738524437,0.0009731059297362257,0.0,2682,900,ok,10.0
27,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[5, 13, 14]","[0.3674759152413462, 0.2800519508443133, 0.35247213391434046]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]","[0.006666666666666667, 0.006666666666666667, 0.9866666666666667]",3,True,fixed_point_tolerance,1.0,3,0,0.009055884462085828,0.012375143046180407,0.0,0.0,642,225,ok,10.0
28,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[20, 13, 8]","[0.4588398695621773, 0.2746355426572469, 0.2665245877805758]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.006666666666666667, 0.8863063739677817, 0.1070269593655516]",1,False,no_update_baseline,0.0,0,0,0.00015746511486103287,0.011516109419365725,1.1059460812688968,0.0,288,156,ok,10.0
28,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[20, 13, 8]","[0.4588398695621773, 0.2746355426572469, 0.2665245877805758]","[0.0070390305760555235, 0.9716627544064668, 0.021298215017477702]","[0.006666666666666667, 0.9728917010396145, 0.020441632293718738]",20,False,max_rounds,0.3,20,0,0.007827589259324697,0.023202030298610527,0.0024578932662955855,0.0,4281,3120,ok,10.0
28,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[20, 13, 8]","[0.4588398695621773, 0.2746355426572469, 0.2665245877805758]","[0.006686604817708334, 0.9727057472412639, 0.020607647941027745]","[0.006666666666666667, 0.9728917010396145, 0.020441632293718738]",14,True,fixed_point_tolerance,0.5,14,0,0.007827589259324697,0.023202030298610527,0.0007438151934025961,0.0,2970,2184,ok,10.0
28,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[20, 13, 8]","[0.4588398695621773, 0.2746355426572469, 0.2665245877805758]","[0.006666666666666667, 0.9728919259447858, 0.020441407388547574]","[0.006666666666666667, 0.9728919259447858, 0.020441407388547574]",3,True,fixed_point_tolerance,1.0,3,0,0.007827642070216356,0.023202055133879185,1.5181082026229087e-06,0.0,702,468,ok,10.0
29,2,0.0,0.0,uniform,0,uniform,0.0,fixed,stage1,,,"[8, 16, 15]","[0.41202678844060914, 0.34370584556674505, 0.24426736599264584]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.8416126952483748, 0.02164528493889468, 0.13674201981273057]",1,False,no_update_baseline,0.0,0,0,0.008316883224494642,0.006732224797209104,1.0165587238300828,0.0,129,660,ok,10.000000000000002
29,2,0.0,0.0,uniform,0,uniform,0.3,fixed,stage1,,,"[8, 16, 15]","[0.41202678844060914, 0.34370584556674505, 0.24426736599264584]","[0.8790529230931033, 0.007058039579527395, 0.1138890373273692]","[0.8797229598789762, 0.006666666666666665, 0.113610373454357]",20,False,max_rounds,0.3,20,0,0.020728183236727205,0.013065803175171217,0.0013400735717457842,0.0,4551,13200,ok,10.0
29,2,0.0,0.0,uniform,0,uniform,0.5,fixed,stage1,,,"[8, 16, 15]","[0.41202678844060914, 0.34370584556674505, 0.24426736599264584]","[0.879580278756322, 0.006750076160059952, 0.11366964508361804]","[0.8797229282136786, 0.006666666666666667, 0.11361040511965478]",12,True,fixed_point_tolerance,0.5,12,0,0.020728164212290068,0.01306579572459062,0.0005705978294261466,0.0,2784,7920,ok,10.0
29,2,0.0,0.0,uniform,0,uniform,1.0,fixed,stage1,,,"[8, 16, 15]","[0.41202678844060914, 0.34370584556674505, 0.24426736599264584]","[0.8797230337646914, 0.006666666666666667, 0.11361029956864187]","[0.8797230337646914, 0.006666666666666667, 0.11361029956864187]",3,True,fixed_point_tolerance,1.0,3,0,0.020728186276502747,0.013065820559859276,0.0,0.0,645,1980,ok,10.0
