seed,dimension,poison_ratio,target,initialization,initialization_replicate,evaluator,update_rate,update_policy,coalition_mode,controlled_coalition_size,controlled_poison_count,round,agent_id,is_poisoned,reputation_share,optimization_before,marginal_contribution,positive_contribution,leave_one_out_engine,leave_one_out_engine_losses,contribution_share,optimization_after
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,1,False,0.16233495924586727,0.118851116037126,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.078276674055689
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,2,False,0.3848564806039702,0.2818339060585304,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.32275085908779566
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,3,False,0.23327183262987206,0.10396892437901396,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.05595338656852094
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,4,False,0.21949035137569237,0.37743610635801716,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.4661541595370257
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,15,True,4.637614459823592e-05,0.07686492075096872,0.01586441099643707,0.01586441099643707,custom,"{""bfgs"": 0.2308510035276413, ""custom"": 0.03161430805921554}",0.03581989433462496,0.05634240754279684
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,1,False,0.16233495924586727,0.078276674055689,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.057989453064970505
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,2,False,0.3848564806039702,0.32275085908779566,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.3432093356024283
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,3,False,0.23327183262987206,0.05595338656852094,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.03194561766327443
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,4,False,0.21949035137569237,0.4661541595370257,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.51051318612653
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,15,True,4.637614459823592e-05,0.05634240754279684,0.01586441099643707,0.01586441099643707,custom,"{""bfgs"": 0.2308510035276413, ""custom"": 0.03161430805921554}",0.03581989433462496,0.0460811509387109
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,1,False,0.16233495924586727,0.057989453064970505,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.04784584256961126
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,2,False,0.3848564806039702,0.3432093356024283,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.35343857385974453
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,3,False,0.23327183262987206,0.03194561766327443,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.019941733210651173
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,4,False,0.21949035137569237,0.51051318612653,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.5326926994212822
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,15,True,4.637614459823592e-05,0.0460811509387109,0.01586441099643707,0.01586441099643707,custom,"{""bfgs"": 0.2308510035276413, ""custom"": 0.03161430805921554}",0.03581989433462496,0.04095052263666793
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,1,False,0.16233495924586727,0.04784584256961126,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.042774037321931635
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,2,False,0.3848564806039702,0.35343857385974453,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.3585531929884027
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,3,False,0.23327183262987206,0.019941733210651173,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.013939790984339546
0,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,4,False,0.21949035137569237,0.5326926994212822,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.5437824560686582
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,15,True,4.637614459823592e-05,0.2,0.01586441099643707,0.01586441099643707,custom,"{""bfgs"": 0.2308510035276413, ""custom"": 0.03161430805921554}",0.03581989433462496,0.03581989433462496
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,1,False,0.16233495924586727,0.2,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.03770223207425201
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,2,False,0.3848564806039702,0.2,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.36366781211706084
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,3,False,0.23327183262987206,0.2,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.007937848758027919
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,4,False,0.21949035137569237,0.2,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.5548722127160343
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,15,True,4.637614459823592e-05,0.03581989433462496,0.01586441099643707,0.01586441099643707,custom,"{""bfgs"": 0.2308510035276413, ""custom"": 0.03161430805921554}",0.03581989433462496,0.03581989433462496
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,1,False,0.16233495924586727,0.03770223207425201,0.016802886128425596,0.016802886128425596,custom,"{""bfgs"": 0.24079571515321732, ""custom"": 0.03255278319120407}",0.03770223207425201,0.03770223207425201
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,2,False,0.3848564806039702,0.36366781211706084,0.17931919991970063,0.17931919991970063,custom,"{""bfgs"": 0.23539448529481888, ""custom"": 0.1950690969824791}",0.36366781211706084,0.36366781211706084
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,3,False,0.23327183262987206,0.007937848758027919,0.001963289082050325,0.001963289082050325,custom,"{""bfgs"": 0.03651176691055298, ""custom"": 0.017713186144828797}",0.007937848758027919,0.007937848758027919
0,5,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,4,False,0.21949035137569237,0.5548722127160343,0.27464777529239653,0.27464777529239653,custom,"{""bfgs"": 0.4025606453418732, ""custom"": 0.290397672355175}",0.5548722127160343,0.5548722127160343
1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,15,True,1.8712935268155107e-05,0.2,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.2
1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,1,False,0.03626475100456905,0.2,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.2
1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,2,False,0.18851922852153685,0.2,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.2
1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,3,False,0.5790433706179482,0.2,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.2
1,2,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,4,False,0.19615393692067778,0.2,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.2
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,15,True,1.8712935268155107e-05,0.2,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.14120000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,1,False,0.03626475100456905,0.2,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.14120000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,2,False,0.18851922852153685,0.2,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.14120000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,3,False,0.5790433706179482,0.2,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.1702506150449227
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,4,False,0.19615393692067778,0.2,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.4061493849550773
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,1,15,True,1.8712935268155107e-05,0.14120000000000002,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.10004000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,1,1,False,0.03626475100456905,0.14120000000000002,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.10004000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,1,2,False,0.18851922852153685,0.14120000000000002,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.10004000000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,1,3,False,0.5790433706179482,0.1702506150449227,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.14942604557636857
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,1,4,False,0.19615393692067778,0.4061493849550773,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.5504539544236313
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,2,15,True,1.8712935268155107e-05,0.10004000000000002,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.07122800000000003
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,2,1,False,0.03626475100456905,0.10004000000000002,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.07122800000000003
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,2,2,False,0.18851922852153685,0.10004000000000002,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.07122800000000003
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,2,3,False,0.5790433706179482,0.14942604557636857,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.1348488469483807
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,2,4,False,0.19615393692067778,0.5504539544236313,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.6514671530516193
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,3,15,True,1.8712935268155107e-05,0.07122800000000003,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.05105960000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,3,1,False,0.03626475100456905,0.07122800000000003,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.05105960000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,3,2,False,0.18851922852153685,0.07122800000000003,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.05105960000000002
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,3,3,False,0.5790433706179482,0.1348488469483807,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.12464480790878918
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,3,4,False,0.19615393692067778,0.6514671530516193,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.7221763920912108
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,4,15,True,1.8712935268155107e-05,0.05105960000000002,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.03694172000000001
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,4,1,False,0.03626475100456905,0.05105960000000002,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.03694172000000001
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,4,2,False,0.18851922852153685,0.05105960000000002,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.03694172000000001
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,4,3,False,0.5790433706179482,0.12464480790878918,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.11750198058107511
1,2,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,4,4,False,0.19615393692067778,0.7221763920912108,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.7716728594189248
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,15,True,1.8712935268155107e-05,0.2,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.10200000000000001
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,1,False,0.03626475100456905,0.2,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.10200000000000001
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,2,False,0.18851922852153685,0.2,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.10200000000000001
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,3,False,0.5790433706179482,0.2,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.15041769174153782
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,4,False,0.19615393692067778,0.2,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.5435823082584622
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,15,True,1.8712935268155107e-05,0.10200000000000001,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.053000000000000005
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,1,False,0.03626475100456905,0.10200000000000001,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.053000000000000005
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,2,False,0.18851922852153685,0.10200000000000001,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.053000000000000005
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,3,False,0.5790433706179482,0.15041769174153782,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.12562653761230674
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,1,4,False,0.19615393692067778,0.5435823082584622,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.7153734623876933
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,15,True,1.8712935268155107e-05,0.053000000000000005,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.028500000000000004
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,1,False,0.03626475100456905,0.053000000000000005,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.028500000000000004
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,2,False,0.18851922852153685,0.053000000000000005,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.028500000000000004
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,3,False,0.5790433706179482,0.12562653761230674,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.11323096054769119
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,2,4,False,0.19615393692067778,0.7153734623876933,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.8012690394523088
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,15,True,1.8712935268155107e-05,0.028500000000000004,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.01625
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,1,False,0.03626475100456905,0.028500000000000004,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.01625
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,2,False,0.18851922852153685,0.028500000000000004,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.01625
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,3,False,0.5790433706179482,0.11323096054769119,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.10703317201538343
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,3,4,False,0.19615393692067778,0.8012690394523088,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.8442168279846165
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,15,True,1.8712935268155107e-05,0.01625,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.010125000000000002
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,1,False,0.03626475100456905,0.01625,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.010125000000000002
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,2,False,0.18851922852153685,0.01625,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.010125000000000002
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,3,False,0.5790433706179482,0.10703317201538343,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.10393427774922954
1,2,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,4,4,False,0.19615393692067778,0.8442168279846165,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.8656907222507705
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,15,True,1.8712935268155107e-05,0.2,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,1,False,0.03626475100456905,0.2,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,2,False,0.18851922852153685,0.2,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,3,False,0.5790433706179482,0.2,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.10083538348307565
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,0,4,False,0.19615393692067778,0.2,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.8871646165169244
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,15,True,1.8712935268155107e-05,0.004,-0.0021688722074031837,0.0,custom,"{""bfgs"": 0.03717074692249298, ""custom"": 0.022556685283780097}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,1,False,0.03626475100456905,0.004,-0.002775675803422927,0.0,custom,"{""bfgs"": 0.1464165523648262, ""custom"": 0.021949881687760353}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,2,False,0.18851922852153685,0.004,-0.002797294408082962,0.0,custom,"{""bfgs"": 0.15087068378925322, ""custom"": 0.021928263083100318}",0.004,0.004
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,3,False,0.5790433706179482,0.10083538348307565,0.00022736266255378793,0.00022736266255378793,custom,"{""bfgs"": 0.12496271878480911, ""custom"": 0.024952920153737068}",0.10083538348307565,0.10083538348307565
1,2,0.3,0.0,uniform,0,uniform,1.0,fixed,controlled,5,1,1,4,False,0.19615393692067778,0.8871646165169244,0.0020736083388328552,0.0020736083388328552,custom,"{""bfgs"": 0.17574436962604523, ""custom"": 0.026799165830016135}",0.8871646165169244,0.8871646165169244
1,5,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,15,True,2.7244602246625354e-05,0.2,-0.01287734657526017,0.0,bfgs,"{""bfgs"": 0.05693646594882011, ""custom"": 0.06273548975586891}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,1,False,0.38526358789515885,0.2,-0.02328403955325485,0.0,custom,"{""bfgs"": 0.3003330111503601, ""custom"": 0.04652977297082543}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,2,False,0.25397299341862173,0.2,-0.027395199984312064,0.0,custom,"{""bfgs"": 0.10562788620591164, ""custom"": 0.04241861253976822}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,3,False,0.195876049790248,0.2,-0.025813218206167228,0.0,custom,"{""bfgs"": 0.36501242592930794, ""custom"": 0.044000594317913054}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.0,fixed,controlled,5,1,0,4,False,0.16486012429372476,0.2,-0.006166849378496417,0.0,bfgs,"{""bfgs"": 0.06364696314558387, ""custom"": 0.07500587413087487}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,15,True,2.7244602246625354e-05,0.2,-0.01287734657526017,0.0,bfgs,"{""bfgs"": 0.05693646594882011, ""custom"": 0.06273548975586891}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,1,False,0.38526358789515885,0.2,-0.02328403955325485,0.0,custom,"{""bfgs"": 0.3003330111503601, ""custom"": 0.04652977297082543}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,2,False,0.25397299341862173,0.2,-0.027395199984312064,0.0,custom,"{""bfgs"": 0.10562788620591164, ""custom"": 0.04241861253976822}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,3,False,0.195876049790248,0.2,-0.025813218206167228,0.0,custom,"{""bfgs"": 0.36501242592930794, ""custom"": 0.044000594317913054}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.3,fixed,controlled,5,1,0,4,False,0.16486012429372476,0.2,-0.006166849378496417,0.0,bfgs,"{""bfgs"": 0.06364696314558387, ""custom"": 0.07500587413087487}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,15,True,2.7244602246625354e-05,0.2,-0.01287734657526017,0.0,bfgs,"{""bfgs"": 0.05693646594882011, ""custom"": 0.06273548975586891}",,0.2
1,5,0.3,0.0,uniform,0,uniform,0.5,fixed,controlled,5,1,0,1,False,0.38526358789515885,0.2,-0.02328403955325485,0.0,custom,"{""bfgs"": 0.3003330111503601, ""custom"": 0.04652977297082543}",,0.2
